guest_id,review_score,comments
253244,3,Review comment 4457
72921,4,Review comment 4458
90341,3,Review comment 4459
270451,5,Review comment 4460
221579,2,Review comment 4461
285913,,Review comment 4462
64609,3,Review comment 4463
74263,,Review comment 4464
17384,3,Review comment 4465
40474,5,Review comment 4466
50207,5,Review comment 4467
294957,4,Review comment 4468
268458,4,Review comment 4469
91586,2,Review comment 4470
239063,3,Review comment 4471
173550,5,Review comment 4472
107968,4,Review comment 4473
259978,5,Review comment 4474
37405,5,Review comment 4475
132627,1,Review comment 4476
208547,4,Review comment 4477
228788,4,Review comment 4478
11158,5,Review comment 4479
297609,,Review comment 4480
173198,4,Review comment 4481
263557,4,Review comment 4482
279088,4,Review comment 4483
290600,1,Review comment 4484
83573,4,Review comment 4485
44381,4,Review comment 4486
75467,3,Review comment 4487
197205,1,Review comment 4488
33745,4,Review comment 4489
115636,1,Review comment 4490
140043,5,Review comment 4491
289755,1,Review comment 4492
115450,,Review comment 4493
225126,3,Review comment 4494
54966,5,Review comment 4495
169867,4,Review comment 4496
209728,2,Review comment 4497
97681,1,Review comment 4498
34620,4,Review comment 4499
269940,2,Review comment 4500
276141,3,Review comment 4501
58439,2,Review comment 4502
99525,3,Review comment 4503
202533,4,Review comment 4504
26090,4,Review comment 4505
259256,3,Review comment 4506
118268,2,Review comment 4507
161161,4,Review comment 4508
268265,1,Review comment 4509
107593,3,Review comment 4510
227260,4,Review comment 4511
295289,4,Review comment 4512
157477,2,Review comment 4513
153872,4,Review comment 4514
297039,4,Review comment 4515
246689,3,Review comment 4516
156787,3,Review comment 4517
226359,3,Review comment 4518
19553,3,Review comment 4519
132653,4,Review comment 4520
236938,4,Review comment 4521
74326,5,Review comment 4522
105063,2,Review comment 4523
112816,2,Review comment 4524
71161,3,Review comment 4525
298274,4,Review comment 4526
231379,3,Review comment 4527
147212,5,Review comment 4528
134117,5,Review comment 4529
290826,4,Review comment 4530
80555,3,Review comment 4531
15991,5,Review comment 4532
77143,2,Review comment 4533
257654,2,Review comment 4534
75867,4,Review comment 4535
139663,5,Review comment 4536
212165,4,Review comment 4537
277405,4,Review comment 4538
132656,3,Review comment 4539
72713,2,Review comment 4540
13492,4,Review comment 4541
131119,5,Review comment 4542
91682,2,Review comment 4543
120282,3,Review comment 4544
158145,3,Review comment 4545
64831,2,Review comment 4546
259408,5,Review comment 4547
161883,3,Review comment 4548
85464,3,Review comment 4549
11511,5,Review comment 4550
178459,2,Review comment 4551
270360,5,Review comment 4552
270011,4,Review comment 4553
14155,5,Review comment 4554
240430,5,Review comment 4555
76982,3,Review comment 4556
81798,3,Review comment 4557
74415,2,Review comment 4558
165448,5,Review comment 4559
247017,2,Review comment 4560
130395,5,Review comment 4561
141467,5,Review comment 4562
93843,4,Review comment 4563
26411,4,Review comment 4564
27477,4,Review comment 4565
227155,4,Review comment 4566
81614,1,Review comment 4567
38186,5,Review comment 4568
156916,4,Review comment 4569
211192,,Review comment 4570
52490,5,Review comment 4571
222314,3,Review comment 4572
254841,3,Review comment 4573
193605,,Review comment 4574
289871,3,Review comment 4575
107743,1,Review comment 4576
257896,3,Review comment 4577
126912,1,Review comment 4578
234437,4,Review comment 4579
88128,3,Review comment 4580
91089,3,Review comment 4581
81686,5,Review comment 4582
97206,5,Review comment 4583
133398,4,Review comment 4584
172938,4,Review comment 4585
297399,4,Review comment 4586
102647,1,Review comment 4587
142181,5,Review comment 4588
55247,4,Review comment 4589
215132,1,Review comment 4590
109715,1,Review comment 4591
64485,4,Review comment 4592
220566,3,Review comment 4593
48404,5,Review comment 4594
126740,5,Review comment 4595
89550,4,Review comment 4596
145962,5,Review comment 4597
142422,4,Review comment 4598
11507,2,Review comment 4599
246970,5,Review comment 4600
200563,5,Review comment 4601
213101,4,Review comment 4602
126477,4,Review comment 4603
260577,3,Review comment 4604
173171,3,Review comment 4605
80602,4,Review comment 4606
245770,1,Review comment 4607
224408,2,Review comment 4608
62996,1,Review comment 4609
159733,5,Review comment 4610
143126,5,Review comment 4611
61217,2,Review comment 4612
52364,3,Review comment 4613
244153,2,Review comment 4614
19913,3,Review comment 4615
154348,5,Review comment 4616
224975,5,Review comment 4617
179839,5,Review comment 4618
61889,1,Review comment 4619
180800,3,Review comment 4620
173877,5,Review comment 4621
23311,3,Review comment 4622
103178,2,Review comment 4623
244264,5,Review comment 4624
195805,5,Review comment 4625
214549,3,Review comment 4626
273896,5,Review comment 4627
192889,5,Review comment 4628
109042,3,Review comment 4629
289351,5,Review comment 4630
136066,4,Review comment 4631
100468,5,Review comment 4632
219582,2,Review comment 4633
13939,,Review comment 4634
103689,5,Review comment 4635
127735,3,Review comment 4636
277220,5,Review comment 4637
124633,2,Review comment 4638
4636,1,Review comment 4639
264345,4,Review comment 4640
124008,4,Review comment 4641
158501,1,Review comment 4642
42131,4,Review comment 4643
72742,3,Review comment 4644
116918,5,Review comment 4645
221397,4,Review comment 4646
234733,2,Review comment 4647
229334,4,Review comment 4648
42072,2,Review comment 4649
257452,5,Review comment 4650
202665,2,Review comment 4651
40232,,Review comment 4652
97701,4,Review comment 4653
176273,3,Review comment 4654
6957,5,Review comment 4655
106414,3,Review comment 4656
246426,5,Review comment 4657
34308,3,Review comment 4658
61697,2,Review comment 4659
44955,4,Review comment 4660
100438,3,Review comment 4661
100844,3,Review comment 4662
214910,1,Review comment 4663
215978,4,Review comment 4664
189565,2,Review comment 4665
136009,4,Review comment 4666
220109,2,Review comment 4667
18426,5,Review comment 4668
92489,4,Review comment 4669
84191,2,Review comment 4670
222797,4,Review comment 4671
5458,5,Review comment 4672
249931,3,Review comment 4673
143236,5,Review comment 4674
223616,4,Review comment 4675
140059,5,Review comment 4676
288487,2,Review comment 4677
120746,4,Review comment 4678
135144,3,Review comment 4679
58426,2,Review comment 4680
256793,4,Review comment 4681
130296,4,Review comment 4682
199854,4,Review comment 4683
284426,3,Review comment 4684
126021,4,Review comment 4685
107571,4,Review comment 4686
45688,2,Review comment 4687
172655,2,Review comment 4688
120169,4,Review comment 4689
242857,4,Review comment 4690
51291,5,Review comment 4691
7517,2,Review comment 4692
160881,3,Review comment 4693
191022,5,Review comment 4694
114594,3,Review comment 4695
156284,4,Review comment 4696
161139,2,Review comment 4697
289463,3,Review comment 4698
239710,5,Review comment 4699
214638,2,Review comment 4700
59089,,Review comment 4701
121566,4,Review comment 4702
16963,5,Review comment 4703
142939,4,Review comment 4704
135138,2,Review comment 4705
217477,4,Review comment 4706
97058,5,Review comment 4707
282648,2,Review comment 4708
38441,4,Review comment 4709
204013,1,Review comment 4710
229290,2,Review comment 4711
186417,5,Review comment 4712
117898,1,Review comment 4713
62997,4,Review comment 4714
212727,4,Review comment 4715
233690,1,Review comment 4716
199104,4,Review comment 4717
229280,4,Review comment 4718
162367,4,Review comment 4719
20793,3,Review comment 4720
115624,3,Review comment 4721
155937,4,Review comment 4722
49214,2,Review comment 4723
195949,3,Review comment 4724
200934,5,Review comment 4725
166827,5,Review comment 4726
150961,,Review comment 4727
280027,5,Review comment 4728
274823,5,Review comment 4729
37811,4,Review comment 4730
142125,,Review comment 4731
223385,3,Review comment 4732
178752,3,Review comment 4733
190112,1,Review comment 4734
174038,3,Review comment 4735
262866,4,Review comment 4736
261059,2,Review comment 4737
124582,5,Review comment 4738
287786,5,Review comment 4739
257244,1,Review comment 4740
94070,1,Review comment 4741
135971,1,Review comment 4742
66962,2,Review comment 4743
219203,3,Review comment 4744
242534,4,Review comment 4745
26843,5,Review comment 4746
41766,2,Review comment 4747
157323,5,Review comment 4748
197392,5,Review comment 4749
79595,5,Review comment 4750
280465,4,Review comment 4751
139182,5,Review comment 4752
278291,1,Review comment 4753
48054,3,Review comment 4754
153415,5,Review comment 4755
141705,5,Review comment 4756
122882,4,Review comment 4757
57272,1,Review comment 4758
31162,3,Review comment 4759
45950,5,Review comment 4760
205938,5,Review comment 4761
118057,4,Review comment 4762
282501,3,Review comment 4763
24246,4,Review comment 4764
123670,1,Review comment 4765
181126,4,Review comment 4766
69504,5,Review comment 4767
33641,5,Review comment 4768
12373,3,Review comment 4769
8570,5,Review comment 4770
48293,2,Review comment 4771
137888,1,Review comment 4772
201691,3,Review comment 4773
132802,5,Review comment 4774
4129,4,Review comment 4775
290714,2,Review comment 4776
282616,5,Review comment 4777
173689,3,Review comment 4778
281500,4,Review comment 4779
242394,,Review comment 4780
112045,4,Review comment 4781
280363,2,Review comment 4782
112489,4,Review comment 4783
133384,1,Review comment 4784
219829,5,Review comment 4785
188774,5,Review comment 4786
183375,4,Review comment 4787
91160,4,Review comment 4788
79469,4,Review comment 4789
4249,1,Review comment 4790
239777,5,Review comment 4791
175607,1,Review comment 4792
244512,3,Review comment 4793
193065,,Review comment 4794
227509,1,Review comment 4795
244819,4,Review comment 4796
23089,3,Review comment 4797
38971,3,Review comment 4798
157666,4,Review comment 4799
194862,4,Review comment 4800
225853,2,Review comment 4801
212222,2,Review comment 4802
29046,2,Review comment 4803
177452,1,Review comment 4804
234668,4,Review comment 4805
227307,4,Review comment 4806
72426,3,Review comment 4807
263037,,Review comment 4808
289521,1,Review comment 4809
10444,1,Review comment 4810
263380,5,Review comment 4811
92004,2,Review comment 4812
15975,4,Review comment 4813
4057,3,Review comment 4814
78400,2,Review comment 4815
22101,4,Review comment 4816
130078,2,Review comment 4817
50267,5,Review comment 4818
176049,5,Review comment 4819
92688,4,Review comment 4820
99674,3,Review comment 4821
1501,3,Review comment 4822
100448,4,Review comment 4823
172320,4,Review comment 4824
267599,5,Review comment 4825
249416,5,Review comment 4826
27469,5,Review comment 4827
56390,4,Review comment 4828
219674,,Review comment 4829
188872,1,Review comment 4830
31315,5,Review comment 4831
108944,2,Review comment 4832
156957,3,Review comment 4833
197162,4,Review comment 4834
225024,5,Review comment 4835
85156,5,Review comment 4836
22786,4,Review comment 4837
210883,3,Review comment 4838
293356,1,Review comment 4839
78034,2,Review comment 4840
199152,1,Review comment 4841
62587,3,Review comment 4842
266327,,Review comment 4843
221107,4,Review comment 4844
200965,4,Review comment 4845
257937,5,Review comment 4846
112038,4,Review comment 4847
229026,5,Review comment 4848
38332,2,Review comment 4849
233628,5,Review comment 4850
160079,3,Review comment 4851
51581,5,Review comment 4852
40506,1,Review comment 4853
11440,5,Review comment 4854
160229,2,Review comment 4855
156649,4,Review comment 4856
103426,2,Review comment 4857
87853,5,Review comment 4858
162383,3,Review comment 4859
3306,5,Review comment 4860
203199,2,Review comment 4861
51615,3,Review comment 4862
32225,4,Review comment 4863
205474,4,Review comment 4864
59664,4,Review comment 4865
189153,3,Review comment 4866
75367,2,Review comment 4867
278546,2,Review comment 4868
130120,3,Review comment 4869
92724,4,Review comment 4870
263381,4,Review comment 4871
199942,4,Review comment 4872
85263,3,Review comment 4873
13624,4,Review comment 4874
48436,2,Review comment 4875
30344,1,Review comment 4876
23472,4,Review comment 4877
23322,5,Review comment 4878
247680,4,Review comment 4879
5238,5,Review comment 4880
13408,5,Review comment 4881
225349,4,Review comment 4882
111207,3,Review comment 4883
168639,4,Review comment 4884
216127,3,Review comment 4885
103303,4,Review comment 4886
278129,5,Review comment 4887
164163,4,Review comment 4888
8631,4,Review comment 4889
224168,2,Review comment 4890
12733,4,Review comment 4891
40764,5,Review comment 4892
242681,2,Review comment 4893
120774,2,Review comment 4894
72812,2,Review comment 4895
269405,4,Review comment 4896
118388,4,Review comment 4897
