,guest_id,review_score,comments
6482,96434,3,Review comment 6483
6483,18154,3,Review comment 6484
6484,136443,3,Review comment 6485
6485,208208,4,Review comment 6486
6486,245008,2,Review comment 6487
6487,124483,3,Review comment 6488
6488,67397,5,Review comment 6489
6489,298513,5,Review comment 6490
6490,283548,3,Review comment 6491
6491,168554,3,Review comment 6492
6492,279817,5,Review comment 6493
6493,279188,5,Review comment 6494
6494,16412,3,Review comment 6495
6495,97970,5,Review comment 6496
6496,295146,3,Review comment 6497
6497,121579,1,Review comment 6498
6498,174220,3,Review comment 6499
6499,280174,3,Review comment 6500
6500,7091,5,Review comment 6501
6501,43883,3,Review comment 6502
6502,39790,3,Review comment 6503
6503,246518,3,Review comment 6504
6504,78180,3,Review comment 6505
6505,33760,4,Review comment 6506
6506,104272,5,Review comment 6507
6507,7760,2,Review comment 6508
6508,149595,5,Review comment 6509
6509,271144,4,Review comment 6510
6510,39516,5,Review comment 6511
6511,135840,5,Review comment 6512
6512,259498,4,Review comment 6513
6513,243047,5,Review comment 6514
6514,71221,5,Review comment 6515
6515,10911,4,Review comment 6516
6516,95636,4,Review comment 6517
6517,64901,4,Review comment 6518
6518,172006,5,Review comment 6519
6519,8333,3,Review comment 6520
6520,62748,1,Review comment 6521
6521,33089,3,Review comment 6522
6522,128898,4,Review comment 6523
6523,90975,4,Review comment 6524
6524,34014,4,Review comment 6525
6525,90590,4,Review comment 6526
6526,192844,3,Review comment 6527
6527,162996,5,Review comment 6528
6528,109424,5,Review comment 6529
6529,49444,3,Review comment 6530
6530,194877,3,Review comment 6531
6531,176374,4,Review comment 6532
6532,187300,2,Review comment 6533
6533,176449,1,Review comment 6534
6534,154953,3,Review comment 6535
6535,179072,4,Review comment 6536
6536,196616,1,Review comment 6537
6537,210657,5,Review comment 6538
6538,231399,4,Review comment 6539
6539,129775,5,Review comment 6540
6540,295852,3,Review comment 6541
6541,261251,1,Review comment 6542
6542,34382,5,Review comment 6543
6543,234262,3,Review comment 6544
6544,288600,4,Review comment 6545
6545,46837,4,Review comment 6546
6546,42901,4,Review comment 6547
6547,126012,4,Review comment 6548
6548,216113,5,Review comment 6549
6549,219806,5,Review comment 6550
6550,183943,5,Review comment 6551
6551,37881,4,Review comment 6552
6552,51672,2,Review comment 6553
6553,187441,5,Review comment 6554
6554,9092,4,Review comment 6555
6555,4849,3,Review comment 6556
6556,58829,5,Review comment 6557
6557,114982,4,Review comment 6558
6558,266446,1,Review comment 6559
6559,173896,4,Review comment 6560
6560,191157,1,Review comment 6561
6561,137753,4,Review comment 6562
6562,220506,3,Review comment 6563
6563,36474,3,Review comment 6564
6564,31740,4,Review comment 6565
6565,218224,5,Review comment 6566
6566,104074,4,Review comment 6567
6567,136642,2,Review comment 6568
6568,202416,5,Review comment 6569
6569,94952,4,Review comment 6570
6570,294630,3,Review comment 6571
6571,271091,4,Review comment 6572
6572,97339,1,Review comment 6573
6573,22426,4,Review comment 6574
6574,37093,3,Review comment 6575
6575,62924,5,Review comment 6576
6576,229541,5,Review comment 6577
6577,210071,1,Review comment 6578
6578,40910,2,Review comment 6579
6579,23046,4,Review comment 6580
6580,34633,3,Review comment 6581
6581,282908,4,Review comment 6582
6582,38049,3,Review comment 6583
6583,127924,3,Review comment 6584
6584,40512,4,Review comment 6585
6585,205314,5,Review comment 6586
6586,94814,3,Review comment 6587
6587,20285,4,Review comment 6588
6588,234824,5,Review comment 6589
6589,245257,3,Review comment 6590
6590,265872,1,Review comment 6591
6591,38537,4,Review comment 6592
6592,195086,4,Review comment 6593
6593,158185,4,Review comment 6594
6594,184444,5,Review comment 6595
6595,34544,2,Review comment 6596
6596,124368,3,Review comment 6597
6597,38435,5,Review comment 6598
6598,181776,5,Review comment 6599
6599,106124,5,Review comment 6600
6600,211612,5,Review comment 6601
6601,108097,2,Review comment 6602
6602,256010,4,Review comment 6603
6603,6729,4,Review comment 6604
6604,282294,4,Review comment 6605
6605,93021,2,Review comment 6606
6606,43068,4,Review comment 6607
6607,60756,1,Review comment 6608
6608,5618,3,Review comment 6609
6609,238676,5,Review comment 6610
6610,195937,1,Review comment 6611
6611,172660,3,Review comment 6612
6612,191747,5,Review comment 6613
6613,227806,2,Review comment 6614
6614,183118,4,Review comment 6615
6615,248739,2,Review comment 6616
6616,102691,1,Review comment 6617
6617,21029,4,Review comment 6618
6618,292527,3,Review comment 6619
6619,17818,4,Review comment 6620
6620,34694,4,Review comment 6621
6621,93466,2,Review comment 6622
6622,50590,1,Review comment 6623
6623,130601,4,Review comment 6624
6624,227566,3,Review comment 6625
6625,270913,4,Review comment 6626
6626,21831,4,Review comment 6627
6627,52564,3,Review comment 6628
6628,221264,4,Review comment 6629
6629,279891,3,Review comment 6630
6630,76275,4,Review comment 6631
6631,92127,1,Review comment 6632
6632,188066,3,Review comment 6633
6633,20212,4,Review comment 6634
6634,139253,3,Review comment 6635
6635,135044,5,Review comment 6636
6636,251435,2,Review comment 6637
6637,219870,4,Review comment 6638
6638,252535,2,Review comment 6639
6639,142213,5,Review comment 6640
6640,78569,3,Review comment 6641
6641,183674,5,Review comment 6642
6642,258915,3,Review comment 6643
6643,83356,5,Review comment 6644
6644,271709,4,Review comment 6645
6645,221649,3,Review comment 6646
6646,280784,3,Review comment 6647
6647,8818,5,Review comment 6648
6648,256010,3,Review comment 6649
6649,170161,3,Review comment 6650
6650,187266,4,Review comment 6651
6651,169532,2,Review comment 6652
6652,120250,5,Review comment 6653
6653,185628,1,Review comment 6654
6654,187412,2,Review comment 6655
6655,258865,3,Review comment 6656
6656,36645,5,Review comment 6657
6657,51826,4,Review comment 6658
6658,238977,3,Review comment 6659
6659,280453,4,Review comment 6660
6660,55392,4,Review comment 6661
6661,135990,4,Review comment 6662
6662,95960,4,Review comment 6663
6663,188958,5,Review comment 6664
6664,43526,5,Review comment 6665
6665,278936,5,Review comment 6666
6666,119055,4,Review comment 6667
6667,45879,1,Review comment 6668
6668,122326,1,Review comment 6669
6669,214176,3,Review comment 6670
6670,177018,5,Review comment 6671
6671,122009,4,Review comment 6672
6672,68400,1,Review comment 6673
6673,271954,3,Review comment 6674
6674,255819,5,Review comment 6675
6675,277522,5,Review comment 6676
6676,124248,3,Review comment 6677
6677,114012,3,Review comment 6678
6678,282513,4,Review comment 6679
6679,120957,2,Review comment 6680
6680,41943,3,Review comment 6681
6681,208368,3,Review comment 6682
6682,257035,3,Review comment 6683
6683,291024,5,Review comment 6684
6684,59737,4,Review comment 6685
6685,249674,3,Review comment 6686
6686,132500,4,Review comment 6687
6687,216086,4,Review comment 6688
6688,37090,4,Review comment 6689
6689,228264,3,Review comment 6690
6690,126340,3,Review comment 6691
6691,296873,4,Review comment 6692
6692,110713,4,Review comment 6693
6693,175921,4,Review comment 6694
6694,61656,2,Review comment 6695
6695,225271,4,Review comment 6696
6696,134463,5,Review comment 6697
6697,67033,2,Review comment 6698
6698,251850,5,Review comment 6699
6699,55143,5,Review comment 6700
6700,251502,2,Review comment 6701
6701,73862,5,Review comment 6702
6702,200357,5,Review comment 6703
6703,112620,4,Review comment 6704
6704,101898,3,Review comment 6705
6705,57409,5,Review comment 6706
6706,263197,4,Review comment 6707
6707,274385,4,Review comment 6708
6708,1376,4,Review comment 6709
6709,219803,3,Review comment 6710
6710,5376,3,Review comment 6711
6711,220232,3,Review comment 6712
6712,268607,1,Review comment 6713
6713,251360,1,Review comment 6714
6714,144291,4,Review comment 6715
6715,79832,1,Review comment 6716
6716,230119,4,Review comment 6717
6717,243140,4,Review comment 6718
6718,180268,4,Review comment 6719
6719,289436,4,Review comment 6720
6720,185770,2,Review comment 6721
6721,99844,5,Review comment 6722
6722,262085,4,Review comment 6723
6723,126324,4,Review comment 6724
6724,239206,5,Review comment 6725
6725,273209,5,Review comment 6726
6726,39267,3,Review comment 6727
6727,235880,4,Review comment 6728
6728,118642,5,Review comment 6729
6729,62841,4,Review comment 6730
6730,222332,5,Review comment 6731
6731,93337,5,Review comment 6732
6732,236542,2,Review comment 6733
6733,149715,5,Review comment 6734
6734,154458,3,Review comment 6735
6735,179828,3,Review comment 6736
6736,99105,4,Review comment 6737
6737,13065,4,Review comment 6738
6738,138813,2,Review comment 6739
6739,85971,5,Review comment 6740
6740,6733,3,Review comment 6741
6741,55498,5,Review comment 6742
6742,285258,4,Review comment 6743
6743,234185,4,Review comment 6744
6744,160382,4,Review comment 6745
6745,32466,5,Review comment 6746
6746,283431,1,Review comment 6747
6747,250139,4,Review comment 6748
6748,261858,2,Review comment 6749
6749,250203,1,Review comment 6750
6750,270840,1,Review comment 6751
6751,269599,3,Review comment 6752
6752,268353,3,Review comment 6753
6753,34971,5,Review comment 6754
6754,237979,3,Review comment 6755
6755,37084,3,Review comment 6756
6756,90068,2,Review comment 6757
6757,192838,3,Review comment 6758
6758,212142,4,Review comment 6759
6759,267833,4,Review comment 6760
6760,214813,5,Review comment 6761
6761,234124,3,Review comment 6762
6762,108827,3,Review comment 6763
6763,254901,2,Review comment 6764
6764,133177,5,Review comment 6765
6765,77174,3,Review comment 6766
6766,54275,5,Review comment 6767
6767,252861,4,Review comment 6768
6768,120206,1,Review comment 6769
6769,32484,5,Review comment 6770
6770,222431,4,Review comment 6771
6771,224553,3,Review comment 6772
6772,53986,5,Review comment 6773
6773,283868,5,Review comment 6774
6774,252598,3,Review comment 6775
6775,243171,4,Review comment 6776
6776,220611,3,Review comment 6777
6777,113682,5,Review comment 6778
6778,144329,5,Review comment 6779
6779,286882,4,Review comment 6780
6780,173788,3,Review comment 6781
6781,298482,4,Review comment 6782
6782,135824,2,Review comment 6783
6783,70439,4,Review comment 6784
6784,170464,4,Review comment 6785
6785,28748,4,Review comment 6786
6786,232607,4,Review comment 6787
6787,119109,2,Review comment 6788
6788,281927,2,Review comment 6789
6789,150993,4,Review comment 6790
6790,262824,2,Review comment 6791
6791,38298,4,Review comment 6792
6792,217447,4,Review comment 6793
6793,139370,3,Review comment 6794
6794,255704,5,Review comment 6795
6795,222727,3,Review comment 6796
6796,9596,2,Review comment 6797
6797,28164,2,Review comment 6798
6798,133534,3,Review comment 6799
6799,81945,3,Review comment 6800
6800,76418,3,Review comment 6801
6801,80167,3,Review comment 6802
6802,177570,4,Review comment 6803
6803,37778,5,Review comment 6804
6804,57335,3,Review comment 6805
6805,289873,4,Review comment 6806
6806,59300,5,Review comment 6807
6807,219941,4,Review comment 6808
6808,130610,4,Review comment 6809
6809,88888,3,Review comment 6810
6810,291081,4,Review comment 6811
6811,238242,4,Review comment 6812
6812,234155,5,Review comment 6813
6813,232655,1,Review comment 6814
6814,99694,4,Review comment 6815
6815,61032,5,Review comment 6816
6816,130488,4,Review comment 6817
6817,60083,4,Review comment 6818
6818,148887,3,Review comment 6819
6819,221058,4,Review comment 6820
6820,241092,1,Review comment 6821
6821,41451,3,Review comment 6822
6822,250232,3,Review comment 6823
6823,25155,4,Review comment 6824
6824,198492,5,Review comment 6825
6825,5726,4,Review comment 6826
6826,12404,3,Review comment 6827
6827,230111,1,Review comment 6828
6828,126290,4,Review comment 6829
6829,146873,3,Review comment 6830
6830,75278,2,Review comment 6831
6831,224336,4,Review comment 6832
6832,69254,5,Review comment 6833
6833,34523,4,Review comment 6834
6834,161197,3,Review comment 6835
6835,239738,5,Review comment 6836
6836,219722,4,Review comment 6837
6837,175381,2,Review comment 6838
6838,241973,4,Review comment 6839
6839,25458,3,Review comment 6840
6840,177994,5,Review comment 6841
6841,290455,5,Review comment 6842
6842,85012,5,Review comment 6843
6843,232317,2,Review comment 6844
6844,51050,4,Review comment 6845
6845,194263,5,Review comment 6846
6846,196363,2,Review comment 6847
6847,107007,4,Review comment 6848
6848,73278,2,Review comment 6849
6849,220648,5,Review comment 6850
6850,126448,2,Review comment 6851
6851,15238,5,Review comment 6852
6852,197210,2,Review comment 6853
6853,111241,5,Review comment 6854
6854,188920,3,Review comment 6855
6855,18468,3,Review comment 6856
6856,270884,4,Review comment 6857
6857,296559,4,Review comment 6858
6858,222970,3,Review comment 6859
6859,162814,4,Review comment 6860
6860,233143,1,Review comment 6861
6861,187082,4,Review comment 6862
6862,183818,2,Review comment 6863
6863,149462,5,Review comment 6864
6864,282572,4,Review comment 6865
6865,210540,4,Review comment 6866
6866,111506,4,Review comment 6867
6867,162264,5,Review comment 6868
6868,107133,2,Review comment 6869
6869,279256,4,Review comment 6870
6870,292677,1,Review comment 6871
6871,275769,5,Review comment 6872
6872,3510,3,Review comment 6873
6873,71275,3,Review comment 6874
6874,289678,4,Review comment 6875
6875,48478,4,Review comment 6876
6876,239956,2,Review comment 6877
6877,49338,3,Review comment 6878
6878,285457,1,Review comment 6879
6879,131782,3,Review comment 6880
6880,289449,4,Review comment 6881
6881,188921,5,Review comment 6882
6882,258708,5,Review comment 6883
6883,207548,3,Review comment 6884
6884,255572,4,Review comment 6885
6885,246883,4,Review comment 6886
6886,114800,4,Review comment 6887
6887,167373,5,Review comment 6888
6888,15385,4,Review comment 6889
6889,189117,4,Review comment 6890
6890,114468,5,Review comment 6891
6891,170856,4,Review comment 6892
6892,265194,5,Review comment 6893
6893,83775,1,Review comment 6894
6894,37370,4,Review comment 6895
6895,276147,1,Review comment 6896
6896,129102,3,Review comment 6897
6897,124454,5,Review comment 6898
6898,37688,2,Review comment 6899
6899,15973,4,Review comment 6900
6900,241017,1,Review comment 6901
6901,117048,4,Review comment 6902
6902,215363,3,Review comment 6903
6903,10496,2,Review comment 6904
6904,269872,4,Review comment 6905
6905,233063,1,Review comment 6906
6906,232246,4,Review comment 6907
6907,228431,4,Review comment 6908
6908,233990,4,Review comment 6909
6909,60711,2,Review comment 6910
6910,242665,3,Review comment 6911
6911,198768,5,Review comment 6912
6912,119515,5,Review comment 6913
6913,180691,2,Review comment 6914
6914,61720,3,Review comment 6915
6915,132692,2,Review comment 6916
6916,22592,1,Review comment 6917
6917,75906,1,Review comment 6918
6918,113143,3,Review comment 6919
6919,225951,3,Review comment 6920
6920,205643,2,Review comment 6921
6921,203875,1,Review comment 6922
6922,222632,3,Review comment 6923
6923,167626,4,Review comment 6924
6924,34879,2,Review comment 6925
6925,152506,5,Review comment 6926
6926,281498,3,Review comment 6927
6927,243570,3,Review comment 6928
6928,172405,3,Review comment 6929
6929,83186,4,Review comment 6930
6930,66421,2,Review comment 6931
6931,142537,4,Review comment 6932
6932,119133,5,Review comment 6933
6933,253309,5,Review comment 6934
6934,139406,5,Review comment 6935
6935,197240,4,Review comment 6936
6936,155662,2,Review comment 6937
6937,93172,5,Review comment 6938
6938,48840,1,Review comment 6939
6939,245865,3,Review comment 6940
6940,160180,4,Review comment 6941
6941,247308,2,Review comment 6942
6942,177748,5,Review comment 6943
6943,125209,1,Review comment 6944
6944,83867,5,Review comment 6945
6945,225489,4,Review comment 6946
6946,145786,4,Review comment 6947
